5975,0.555556,0.807692,0.038462,,5975,0.98106481
5991,0.592593,0.807692,0.038462,,5991,1.002502946
5996,0.62963,0.846154,0.038462,,5996,1.055409804
6011,0.62963,0.807692,0.038462,,6011,1.024831513
6016,0.666667,0.807692,0,,6016,1.047287571
6031,0.703704,0.807692,0,,6031,1.071244924
6036,0.740741,0.769231,0,,6036,1.067901475
6052,0.740741,0.769231,0,,6052,1.067901475
6056,0.888889,0.769231,0.038462,,6056,1.176145957
6071,0.703704,0.615385,0,,6071,0.934825127
6076,0.703704,0.538462,0.038462,,6076,0.886915988
6091,0.703704,0.538462,0,,6091,0.886081624
6097,0.851852,0.576923,-0.038462,,6097,1.029549078
6112,1.333333,0.807692,-0.076923,,6112,1.560788392
6117,1.888889,0.692308,-0.153846,,6117,2.017637384
6132,1.814815,0.461538,-0.269231,,6132,1.891839354
6137,1.444444,0.192308,-0.115385,,6137,1.461750503
6152,0.888889,0.153846,-0.115385,,6152,0.909453652
6157,1,-0.038462,-0.115385,,6157,1.007369358
6172,1.259259,-0.384615,-0.115385,,6172,1.321732055
6177,1.111111,-0.615385,-0.115385,,6177,1.275374475
6192,0.740741,-0.346154,-0.115385,,6192,0.825732111
6197,0.518519,-0.423077,-0.076923,,6197,0.673626936
6212,0.592593,-0.615385,-0.115385,,6212,0.862078222
6227,0.62963,-0.769231,-0.076923,,6227,0.997029296
6229,0.481481,-0.653846,-0.038462,,6229,0.812907049
6244,0.333333,-0.615385,-0.038462,,6244,0.700920047
6249,0.37037,-0.692308,-0.038462,,6249,0.786093906
6264,0.37037,-0.807692,-0.038462,,6264,0.889392843
6269,0.333333,-0.846154,-0.038462,,6269,0.910256451
6284,0.296296,-0.846154,-0.038462,,6284,0.897355691
6289,0.259259,-0.807692,0,,6289,0.848281555
6304,0.222222,-0.769231,0,,6304,0.800686548
6319,0.222222,-0.769231,0,,6319,0.800686548
6320,0.222222,-0.807692,0,,6320,0.837704592
6335,0.259259,-0.807692,0,,6335,0.848281555
6340,0.259259,-0.807692,0,,6340,0.848281555
6357,0.296296,-0.769231,0,,6357,0.824322541
6360,0.296296,-0.769231,0,,6360,0.824322541
